episode,reward,moving_avg
4311,-28.0,6.389997089728973
4312,8.0,6.409997089728973
4313,5.34314575050762,6.40342854723405
4314,11.0,6.509997089728974
4315,0.0,6.409997089728974
4316,-0.6568542494923797,6.21342854723405
4317,4.0,6.16342854723405
4318,13.0,6.229997089728974
4319,12.0,6.329997089728973
4320,3.3431457505076203,6.616565632223897
4321,17.0,6.826565632223897
4322,7.68629150101524,6.9234285472340495
4323,18.0,7.113428547234049
4324,8.0,7.04342854723405
4325,13.0,7.043428547234049
4326,15.0,7.1499970897289735
4327,7.0,7.149997089728974
4328,15.0,7.509997089728975
4329,3.0,7.5365656322238985
4330,17.0,7.669702717213746
4331,14.0,7.729702717213745
4332,14.0,7.699702717213745
4333,6.0,7.629702717213744
4334,12.0,7.759702717213744
4335,4.0,7.619702717213745
4336,16.0,7.75627125970867
4337,10.34314575050762,7.679702717213745
4338,11.0,7.599702717213746
4339,-1.0,7.4897027172137465
4340,18.0,7.529702717213746
4341,14.0,7.686271259708669
4342,1.0294372515228591,7.6265656322238975
4343,8.0,7.606565632223897
4344,15.0,7.716565632223897
4345,9.34314575050762,7.779997089728974
4346,18.0,7.849997089728975
4347,10.0,7.849997089728974
4348,14.0,7.839997089728973
4349,12.0,7.789997089728973
4350,15.0,7.8999970897289735
4351,4.0,7.935881662410172
4352,-16.0,7.682450204905097
4353,6.0,7.612450204905096
4354,12.0,7.662450204905096
4355,1.411542731880104,7.576565632223897
4356,16.0,7.703134174718821
4357,16.0,7.8531341747188215
4358,8.0,7.849702717213745
4359,6.34314575050762,7.733134174718821
4360,7.0,7.6431341747188215
4361,5.0,7.713134174718821
4362,7.0,7.593134174718822
4363,12.0,7.583134174718822
4364,19.0,7.713134174718822
4365,14.0,7.733134174718821
4366,18.0,7.813134174718821
4367,6.0,7.893134174718821
4368,11.34314575050762,7.966565632223896
4369,14.0,7.976565632223896
4370,12.0,8.076565632223897
4371,14.0,8.236565632223897
4372,15.0,8.226565632223899
4373,15.0,8.273134174718821
4374,14.0,8.339702717213745
4375,8.0,8.229702717213746
4376,18.0,8.465587289894945
4377,17.0,8.485587289894944
4378,7.0,8.435587289894944
4379,13.34314575050762,8.489018747400019
4380,-1.0,8.35901874740002
4381,0.0,8.20901874740002
4382,17.0,8.28901874740002
4383,1.0294372515228591,8.18931311991525
4384,6.0,8.08931311991525
4385,10.34314575050762,8.36931311991525
4386,17.0,8.479313119915249
4387,18.0,8.579313119915248
4388,8.0,8.499313119915248
4389,9.0,8.419313119915248
4390,16.0,8.43931311991525
4391,12.0,8.449313119915248
4392,-16.0,8.109313119915248
4393,3.0,8.149313119915247
4394,13.0,8.419313119915248
4395,-1.6568542494923797,8.222744577420325
4396,-29.0,8.13931311991525
4397,17.0,8.24931311991525
4398,-19.0,7.94931311991525
4399,4.34314575050762,8.032744577420326
4400,14.0,8.172744577420325
4401,15.0,8.242744577420325
4402,11.0,8.252744577420325
4403,9.0,8.299313119915247
4404,9.0,8.299313119915247
4405,5.0,8.279313119915248
4406,12.0,8.52931311991525
4407,12.0,8.739313119915249
4408,11.0,8.839313119915246
4409,18.0,8.839313119915246
4410,-11.0,8.599313119915248
4411,16.0,9.03931311991525
4412,9.0,9.04931311991525
4413,19.0,9.185881662410173
4414,19.0,9.265881662410171
4415,11.0,9.37588166241017
4416,5.0,9.432450204905095
4417,12.0,9.512450204905095
4418,14.0,9.522450204905097
4419,12.0,9.522450204905097
4420,8.0,9.56901874740002
4421,17.0,9.56901874740002
4422,1.0294372515228591,9.502450204905097
4423,15.0,9.4724502049051
4424,10.0,9.492450204905097
4425,10.0,9.462450204905096
4426,19.0,9.502450204905095
4427,12.34314575050762,9.555881662410172
4428,17.0,9.575881662410172
4429,14.0,9.685881662410173
4430,3.3431457505076203,9.549313119915249
4431,17.0,9.57931311991525
4432,14.0,9.579313119915248
4433,19.0,9.70931311991525
4434,3.3431457505076203,9.622744577420326
4435,14.0,9.722744577420325
4436,18.0,9.742744577420325
4437,9.0,9.729313119915249
4438,10.0,9.719313119915249
4439,-5.0,9.679313119915248
4440,-2.0,9.479313119915249
4441,9.0,9.429313119915248
4442,4.34314575050762,9.462450204905096
4443,13.0,9.512450204905099
4444,-9.65685424949238,9.265881662410173
4445,19.0,9.362450204905096
4446,5.0,9.232450204905097
4447,13.0,9.262450204905099
4448,-1.0,9.1124502049051
4449,-32.31370849898476,8.66931311991525
4450,12.0,8.63931311991525
4451,16.0,8.75931311991525
4452,12.0,9.039313119915247
4453,-6.0,8.919313119915246
4454,-2.588457268119896,8.773428547234047
4455,4.34314575050762,8.802744577420324
4456,12.0,8.762744577420323
4457,0.0,8.602744577420323
4458,3.0,8.552744577420324
4459,13.0,8.61931311991525
4460,-7.65685424949238,8.472744577420325
4461,10.0,8.522744577420326
4462,7.0,8.522744577420326
4463,7.0,8.472744577420325
4464,5.34314575050762,8.336176034925401
4465,-11.0,8.086176034925401
4466,12.0,8.0261760349254
4467,2.0,7.986176034925402
4468,-1.0,7.862744577420326
4469,2.0,7.742744577420324
4470,10.34314575050762,7.7261760349254
4471,9.0,7.676176034925401
4472,15.0,7.676176034925402
4473,17.0,7.696176034925402
4474,9.0,7.646176034925402
4475,8.0,7.646176034925403
4476,17.0,7.636176034925402
4477,10.34314575050762,7.569607492430478
4478,10.0,7.5996074924304775
4479,17.0,7.636176034925401
4480,4.0,7.686176034925402
4481,12.0,7.806176034925402
4482,7.0,7.706176034925402
4483,4.0,7.735881662410174
4484,13.0,7.805881662410173
4485,-2.0,7.682450204905097
4486,17.0,7.682450204905097
4487,3.3431457505076203,7.535881662410173
4488,3.0,7.485881662410173
4489,7.0,7.465881662410173
4490,11.0,7.4158816624101735
4491,2.0,7.315881662410173
4492,-6.65685424949238,7.409313119915249
4493,9.0,7.469313119915249
4494,15.0,7.4893131199152485
4495,1.0,7.515881662410173
4496,17.0,7.975881662410172
4497,11.0,7.915881662410173
4498,16.0,8.265881662410171
4499,19.0,8.412450204905095
4500,12.0,8.392450204905096
4501,2.0,8.262450204905095
4502,9.34314575050762,8.245881662410172
4503,5.34314575050762,8.209313119915247
4504,-9.65685424949238,8.022744577420324
4505,1.0,7.9827445774203225
4506,17.0,8.032744577420324
4507,-11.627416997969522,7.796470407440629
4508,13.34314575050762,7.819901864945705
4509,2.0,7.659901864945706
4510,10.0,7.869901864945706
4511,18.0,7.889901864945705
4512,10.0,7.899901864945704
4513,5.0,7.7599018649457046
4514,-1.0,7.559901864945705
4515,19.0,7.639901864945706
4516,9.0,7.679901864945706
4517,-1.588457268119896,7.544017292264507
4518,12.0,7.524017292264507
4519,19.0,7.594017292264508
4520,-15.0,7.364017292264507
4521,-4.588457268119896,7.148132719583308
4522,-13.656854249492383,7.001269804573155
4523,-3.0,6.821269804573155
4524,17.0,6.891269804573155
4525,11.0,6.901269804573156
4526,-2.6568542494923797,6.6847012620782325
4527,12.0,6.681269804573156
4528,3.3431457505076203,6.544701262078232
4529,11.0,6.5147012620782325
4530,-18.0,6.301269804573156
4531,12.34314575050762,6.254701262078233
4532,4.686291501015239,6.161564177088385
4533,14.0,6.111564177088384
4534,-5.65685424949238,6.021564177088384
4535,1.6862915010152406,5.898427092098536
4536,-34.0,5.378427092098536
4537,17.0,5.458427092098537
4538,13.34314575050762,5.491858549603614
4539,11.0,5.651858549603613
4540,11.0,5.781858549603614
4541,3.0,5.721858549603613
4542,18.0,5.8584270920985375
4543,17.0,5.8984270920985375
4544,11.0,6.104995634593461
4545,-10.284271247461902,5.812152922118842
4546,10.0,5.862152922118842
4547,2.0,5.752152922118841
4548,5.0,5.812152922118841
4549,12.0,6.255290007108688
4550,18.0,6.315290007108688
4551,17.0,6.325290007108689
4552,5.34314575050762,6.258721464613766
4553,-0.5884572681198961,6.312836891932566
4554,19.0,6.528721464613765
4555,-10.0,6.385290007108689
4556,17.0,6.435290007108689
4557,6.0,6.495290007108689
4558,4.0,6.505290007108689
4559,2.3431457505076203,6.3987214646137645
4560,4.686291501015241,6.52215292211884
4561,6.0,6.48215292211884
4562,13.0,6.54215292211884
4563,9.0,6.562152922118841
4564,3.0,6.538721464613765
4565,-0.5884572681198961,6.642836891932566
4566,16.0,6.682836891932567
4567,12.0,6.7828368919325674
4568,6.0,6.852836891932566
4569,12.0,6.9528368919325665
4570,9.0,6.93940543442749
4571,-4.65685424949238,6.802836891932567
4572,13.0,6.7828368919325674
4573,-8.0,6.532836891932567
4574,2.0,6.462836891932566
4575,7.0,6.4528368919325665
4576,16.0,6.442836891932567
4577,6.68629150101524,6.406268349437643
4578,4.0,6.3462683494376435
4579,12.0,6.296268349437644
4580,-3.2453115176122767,6.22381523426152
4581,10.34314575050762,6.207246691766596
4582,18.0,6.317246691766596
4583,12.0,6.397246691766595
4584,1.0,6.277246691766595
4585,-12.65685424949238,6.170678149271673
4586,-4.245311517612276,5.95822503409555
4587,6.0,5.984793576590473
4588,12.0,6.074793576590473
4589,13.0,6.134793576590472
4590,1.411542731880104,6.038909003909274
4591,14.0,6.158909003909274
4592,16.0,6.385477546404198
4593,7.0,6.365477546404198
4594,15.0,6.365477546404199
4595,8.0,6.435477546404199
4596,7.0,6.335477546404199
4597,7.34314575050762,6.298909003909275
4598,13.34314575050762,6.272340461414351
4599,13.0,6.2123404614143505
4600,-4.0,6.05234046141435
4601,8.34314575050762,6.115771918919427
4602,15.0,6.17234046141435
4603,-2.0,6.098909003909275
4604,5.34314575050762,6.248909003909275
4605,-8.0,6.158909003909275
4606,6.34314575050762,6.052340461414351
4607,13.0,6.298614631394045
4608,8.34314575050762,6.248614631394046
4609,19.0,6.418614631394047
4610,4.0,6.358614631394047
4611,17.0,6.348614631394046
4612,10.0,6.348614631394046
4613,4.34314575050762,6.342046088899122
4614,10.0,6.452046088899121
4615,-28.765371804359688,5.974392370855525
4616,-1.0,5.874392370855525
4617,11.0,6.000276943536725
4618,10.0,5.980276943536724
4619,13.0,5.920276943536724
4620,6.0,6.130276943536724
4621,0.0,6.176161516217922
4622,12.0,6.432730058712846
4623,-5.0,6.412730058712847
4624,14.0,6.3827300587128475
4625,5.0,6.322730058712846
4626,2.0,6.3692986012077695
4627,12.0,6.3692986012077695
4628,19.0,6.525867143702694
4629,1.0,6.425867143702694
4630,7.0,6.675867143702695
4631,-9.0,6.462435686197619
4632,14.0,6.555572771187466
4633,13.0,6.545572771187466
4634,16.0,6.76214131368239
4635,8.34314575050762,6.828709856177314
4636,-4.970562748477143,7.119004228692543
4637,9.0,7.0390042286925425
4638,6.34314575050762,6.969004228692542
4639,5.0,6.909004228692542
4640,10.0,6.899004228692541
4641,-1.0,6.859004228692541
4642,11.0,6.7890042286925425
4643,13.0,6.749004228692542
4644,14.0,6.779004228692542
4645,12.0,7.001846941167161
4646,8.0,6.98184694116716
4647,15.0,7.111846941167161
4648,-12.284271247461898,6.939004228692542
4649,15.0,6.969004228692542
4650,-12.65685424949238,6.662435686197618
4651,6.34314575050762,6.555867143702694
4652,5.686291501015239,6.559298601207772
4653,13.0,6.69518317388897
4654,-26.313708498984763,6.242046088899122
4655,15.0,6.492046088899123
4656,6.0,6.382046088899123
4657,-18.656854249492383,6.135477546404197
4658,6.34314575050762,6.158909003909273
4659,15.0,6.285477546404198
4660,9.0,6.328614631394046
4661,-1.970562748477139,6.248909003909274
4662,11.0,6.2289090039092745
4663,13.34314575050762,6.27234046141435
4664,11.0,6.352340461414351
4665,9.0,6.44822503409555
4666,8.0,6.36822503409555
4667,-3.0,6.21822503409555
4668,1.3431457505076203,6.171656491600626
4669,18.0,6.231656491600625
4670,18.0,6.321656491600625
4671,8.34314575050762,6.451656491600626
4672,6.0,6.3816564916006255
4673,15.0,6.611656491600626
4674,18.0,6.771656491600626
4675,5.0,6.751656491600626
4676,4.34314575050762,6.635087949105702
4677,9.34314575050762,6.661656491600626
4678,4.0,6.661656491600627
4679,15.0,6.691656491600627
4680,11.0,6.8341096067767495
4681,18.0,6.910678149271673
4682,17.0,6.9006781492716724
4683,1.0,6.790678149271673
4684,16.0,6.9406781492716725
4685,3.3431457505076203,7.100678149271673
4686,14.0,7.283131264447795
4687,1.0,7.2331312644477945
4688,-3.0,7.083131264447794
4689,12.0,7.073131264447794
4690,13.0,7.189015837128994
4691,19.0,7.239015837128995
4692,15.0,7.229015837128995
4693,3.0,7.189015837128996
4694,15.0,7.189015837128996
4695,15.0,7.259015837128996
4696,8.0,7.269015837128996
4697,2.0,7.215584379623919
4698,16.0,7.2421529221188425
4699,8.34314575050762,7.195584379623918
4700,14.0,7.375584379623917
4701,12.0,7.412152922118842
4702,15.0,7.4121529221188425
4703,12.0,7.552152922118842
4704,15.0,7.648721464613766
4705,13.0,7.858721464613766
4706,11.0,7.9052900071086905
4707,15.0,7.925290007108691
4708,6.68629150101524,7.908721464613766
4709,-8.65685424949238,7.632152922118842
4710,12.0,7.712152922118842
4711,-3.6568542494923797,7.505584379623918
4712,15.0,7.555584379623918
4713,16.0,7.672152922118841
4714,-7.9021657671046555,7.493131264447795
4715,6.0,7.840784982491392
4716,13.0,7.980784982491392
4717,-5.0,7.820784982491392
4718,10.0,7.820784982491392
4719,12.34314575050762,7.814216439996469
4720,14.0,7.894216439996468
4721,17.0,8.064216439996468
4722,0.0,7.9442164399964685
4723,17.0,8.16421643999647
4724,6.0,8.084216439996469
4725,-1.0,8.024216439996469
4726,15.0,8.15421643999647
4727,13.0,8.16421643999647
4728,16.0,8.134216439996468
4729,12.0,8.244216439996467
4730,4.686291501015241,8.22107935500662
4731,7.0,8.38107935500662
4732,3.0,8.271079355006618
4733,1.0,8.151079355006619
4734,14.0,8.131079355006621
4735,11.34314575050762,8.16107935500662
4736,10.34314575050762,8.314216439996468
4737,17.0,8.394216439996468
4738,7.0,8.400784982491391
4739,12.0,8.470784982491391
4740,12.0,8.490784982491391
4741,15.0,8.650784982491391
4742,11.0,8.65078498249139
4743,4.0,8.560784982491391
4744,13.0,8.550784982491393
4745,19.0,8.62078498249139
4746,3.0,8.570784982491391
4747,10.0,8.520784982491392
4748,6.0,8.70362769496601
4749,8.0,8.633627694966009
4750,-10.31370849898476,8.657059152471087
4751,8.0,8.673627694966012
4752,19.0,8.806764779955857
4753,15.0,8.826764779955857
4754,6.0,9.149901864945706
4755,19.0,9.189901864945707
4756,7.0,9.199901864945707
4757,-1.0,9.37647040744063
4758,9.0,9.403038949935553
4759,1.0,9.263038949935556
4760,6.0,9.233038949935557
4761,8.34314575050762,9.336176034925403
4762,-13.0,9.096176034925401
4763,10.0,9.062744577420325
4764,17.0,9.122744577420324
4765,11.0,9.142744577420324
4766,7.0,9.132744577420324
4767,-2.0,9.142744577420325
4768,6.68629150101524,9.1961760349254
4769,7.68629150101524,9.093038949935554
4770,12.0,9.033038949935554
4771,12.0,9.069607492430476
4772,10.0,9.109607492430477
4773,7.0,9.029607492430477
4774,16.0,9.009607492430476
4775,17.0,9.129607492430477
4776,6.0,9.146176034925404
4777,12.0,9.172744577420325
4778,-3.2453115176122767,9.1002914622442
4779,9.34314575050762,9.043722919749278
4780,12.0,9.053722919749278
4781,12.0,8.993722919749278
4782,11.0,8.933722919749277
4783,-16.176914536239792,8.76195377438688
4784,17.0,8.77195377438688
4785,17.0,8.908522316881804
4786,8.0,8.848522316881805
4787,19.0,9.028522316881805
4788,4.0,9.098522316881803
4789,9.0,9.068522316881804
4790,-17.0,8.768522316881803
4791,19.0,8.768522316881803
4792,5.0,8.668522316881806
4793,9.0,8.728522316881804
4794,6.0,8.638522316881804
4795,5.34314575050762,8.54195377438688
4796,18.0,8.641953774386879
4797,11.0,8.731953774386879
4798,10.34314575050762,8.675385231891955
4799,0.41154273188010393,8.596069201705681
4800,-2.9705627484771426,8.426363574220911
4801,-8.0,8.22636357422091
4802,16.0,8.236363574220912
4803,-18.0,7.936363574220911
4804,9.0,7.87636357422091
4805,4.34314575050762,7.789795031725988
4806,9.0,7.769795031725988
4807,6.0,7.6797950317259875
4808,12.34314575050762,7.736363574220911
4809,18.0,8.002932116715835
4810,9.0,7.972932116715834
4811,13.0,8.139500659210759
4812,10.0,8.089500659210758
4813,13.0,8.059500659210759
4814,6.0,8.198522316881807
4815,18.0,8.318522316881806
4816,1.411542731880104,8.202637744200606
4817,19.0,8.442637744200606
4818,15.0,8.492637744200605
4819,0.0,8.36920628669553
4820,2.0,8.24920628669553
4821,17.0,8.249206286695529
4822,10.0,8.349206286695528
4823,1.0,8.189206286695528
4824,6.0,8.18920628669553
4825,2.0,8.21920628669553
4826,14.0,8.20920628669553
4827,9.0,8.169206286695529
4828,11.0,8.119206286695528
4829,11.0,8.109206286695528
4830,17.0,8.232343371685376
4831,10.0,8.262343371685377
4832,12.34314575050762,8.355774829190453
4833,-1.588457268119896,8.329890256509254
4834,13.0,8.319890256509254
4835,6.0,8.26645879900418
4836,8.0,8.243027341499102
4837,15.0,8.223027341499101
4838,18.0,8.3330273414991
4839,-2.0,8.193027341499102
4840,4.34314575050762,8.116458799004178
4841,-7.627416997969522,7.890184629024484
4842,19.0,7.970184629024484
4843,10.0,8.030184629024484
4844,19.0,8.090184629024483
4845,4.0,7.9401846290244835
4846,-6.0,7.850184629024484
4847,18.0,7.930184629024484
4848,4.0,7.910184629024482
4849,5.0,7.880184629024483
4850,18.0,8.16332171401433
4851,5.0,8.13332171401433
4852,12.34314575050762,8.066753171519405
4853,5.0,7.966753171519406
4854,11.0,8.016753171519406
4855,1.411542731880104,7.840868598838209
4856,6.0,7.830868598838207
4857,15.0,7.990868598838208
4858,19.0,8.090868598838208
4859,-2.0,8.060868598838208
4860,17.0,8.170868598838208
4861,-23.49062303522455,7.852530910980888
4862,-13.0,7.852530910980887
4863,12.0,7.872530910980887
4864,17.0,7.8725309109808865
4865,1.3431457505076203,7.7759623684859625
4866,11.0,7.8159623684859625
4867,7.68629150101524,7.912825283496114
4868,-9.31370849898476,7.752825283496114
4869,12.0,7.795962368485962
4870,15.0,7.825962368485962
4871,12.0,7.825962368485963
4872,15.0,7.875962368485963
4873,-49.833768785732175,7.307624680628642
4874,8.0,7.227624680628642
4875,6.0,7.117624680628641
4876,14.0,7.19762468062864
4877,5.0,7.12762468062864
4878,5.0,7.210077795804762
4879,9.0,7.206646338299686
4880,2.029437251522859,7.106940710814915
4881,-0.6568542494923797,6.980372168319991
4882,10.34314575050762,6.973803625825067
4883,19.0,7.325572771187465
4884,3.0,7.185572771187466
4885,9.0,7.105572771187466
4886,12.0,7.1455727711874655
4887,3.0,6.985572771187466
4888,-2.6568542494923797,6.919004228692542
4889,-9.0,6.739004228692543
4890,12.0,7.029004228692542
4891,14.0,6.979004228692541
4892,17.0,7.099004228692541
4893,11.0,7.119004228692542
4894,6.0,7.119004228692541
4895,11.0,7.175572771187466
4896,15.0,7.145572771187466
4897,9.34314575050762,7.129004228692543
4898,7.0,7.095572771187467
4899,7.0,7.161457343868666
4900,15.0,7.341162971353437
4901,14.0,7.561162971353437
4902,14.0,7.541162971353437
4903,11.0,7.831162971353436
4904,7.68629150101524,7.818025886363588
4905,11.0,7.884594428858513
4906,-6.588457268119896,7.728709856177313
4907,14.0,7.8087098561773125
4908,13.0,7.815278398672237
4909,3.0,7.665278398672237
4910,5.686291501015241,7.63214131368239
4911,2.3431457505076203,7.525572771187466
4912,9.0,7.5155727711874665
4913,12.0,7.505572771187466
4914,5.0,7.495572771187464
4915,19.0,7.505572771187466
4916,7.0,7.561457343868665
4917,11.0,7.481457343868665
4918,3.0,7.361457343868666
4919,14.0,7.5014573438686645
4920,2.3431457505076203,7.504888801373741
4921,19.0,7.524888801373741
4922,-22.0,7.204888801373741
4923,17.0,7.364888801373741
4924,15.0,7.454888801373741
4925,15.0,7.584888801373741
4926,-3.6568542494923797,7.408320258878818
4927,16.0,7.478320258878818
4928,1.3431457505076203,7.381751716383894
4929,16.0,7.431751716383894
4930,12.0,7.381751716383894
4931,-1.0,7.271751716383894
4932,12.34314575050762,7.2717517163838945
4933,7.0,7.357636289065093
4934,-15.0,7.077636289065093
4935,16.0,7.177636289065092
4936,17.0,7.267636289065091
4937,10.0,7.217636289065091
4938,0.0,7.037636289065092
4939,17.0,7.227636289065092
4940,13.0,7.314204831560016
4941,16.0,7.550479001539711
4942,16.0,7.520479001539711
4943,3.0,7.450479001539712
4944,6.0,7.320479001539711
4945,19.0,7.470479001539712
4946,-3.3137084989847594,7.497341916549864
4947,19.0,7.507341916549865
4948,18.0,7.647341916549864
4949,12.0,7.717341916549863
4950,0.0,7.537341916549864
4951,6.0,7.547341916549863
4952,11.0,7.533910459044788
4953,-2.0,7.463910459044788
4954,13.0,7.483910459044788
4955,16.0,7.629795031725987
4956,1.3431457505076203,7.5832264892310635
4957,1.3431457505076203,7.446657946736139
4958,19.0,7.446657946736139
4959,4.34314575050762,7.510089404241215
4960,18.0,7.520089404241215
4961,0.0,7.754995634593461
4962,14.0,8.024995634593461
4963,10.0,8.004995634593461
4964,-5.0,7.784995634593461
4965,11.0,7.881564177088385
4966,14.0,7.911564177088385
4967,11.34314575050762,7.948132719583309
4968,9.34314575050762,8.134701262078233
4969,13.0,8.144701262078232
4970,16.0,8.154701262078232
4971,-1.3137084989847594,8.021564177088383
4972,-14.656854249492383,7.72499563459346
4973,-43.353829072479584,7.789795031725985
4974,18.0,7.889795031725985
4975,-13.31370849898476,7.6966579467361385
4976,5.0,7.606657946736139
4977,12.34314575050762,7.680089404241215
4978,5.34314575050762,7.683520861746292
4979,10.0,7.693520861746292
4980,16.0,7.8332264892310635
4981,13.0,7.969795031725987
4982,9.0,7.9563635742209105
4983,13.0,7.896363574220911
4984,-2.0,7.846363574220911
4985,11.0,7.8663635742209115
4986,7.34314575050762,7.819795031725987
4987,16.0,7.949795031725987
4988,6.0,8.03636357422091
4989,13.0,8.256363574220911
4990,0.0,8.136363574220912
4991,-11.65685424949238,7.879795031725986
4992,6.0,7.7697950317259865
4993,15.0,7.809795031725987
4994,12.0,7.869795031725987
4995,-9.0,7.669795031725986
4996,13.0,7.649795031725986
4997,19.0,7.7463635742209105
4998,9.0,7.76636357422091
4999,18.0,7.8763635742209095
5000,13.0,7.856363574220909
5001,4.0,7.756363574220909
5002,-4.0,7.576363574220911
5003,19.0,7.6563635742209115
5004,10.0,7.679500659210758
5005,19.0,7.759500659210758
5006,18.0,8.005385231891957
5007,10.0,7.965385231891957
5008,12.0,7.955385231891956
5009,15.0,8.075385231891955
5010,14.0,8.158522316881804
5011,12.0,8.255090859376727
5012,15.0,8.315090859376728
5013,8.0,8.275090859376729
5014,9.0,8.315090859376728
5015,1.0,8.135090859376728
5016,10.0,8.165090859376727
5017,-6.0,7.995090859376728
5018,1.0,7.975090859376727
5019,6.0,7.895090859376728
5020,12.34314575050762,7.995090859376728
5021,4.686291501015239,7.85195377438688
5022,16.0,8.23195377438688
5023,14.0,8.201953774386881
5024,13.0,8.181953774386882
5025,0.0,8.03195377438688
5026,8.0,8.148522316881804
5027,16.0,8.148522316881804
5028,14.0,8.275090859376729
5029,6.0,8.175090859376729
5030,9.0,8.145090859376728
5031,11.0,8.265090859376729
5032,19.0,8.33165940187165
5033,2.6862915010152406,8.288522316881803
5034,12.0,8.558522316881803
5035,8.0,8.478522316881802
5036,18.0,8.488522316881804
5037,9.0,8.478522316881804
5038,17.0,8.648522316881806
5039,2.3431457505076203,8.50195377438688
5040,8.0,8.45195377438688
5041,-3.0,8.261953774386882
5042,15.0,8.251953774386882
5043,5.0,8.271953774386882
5044,10.0,8.311953774386883
5045,18.0,8.301953774386881
5046,6.68629150101524,8.40195377438688
5047,19.0,8.401953774386879
5048,19.0,8.411953774386879
5049,10.0,8.391953774386879
5050,9.0,8.48195377438688
5051,10.0,8.52195377438688
5052,8.0,8.49195377438688
5053,-3.0,8.481953774386882
5054,19.0,8.54195377438688
5055,19.0,8.57195377438688
5056,3.0,8.588522316881804
5057,2.3431457505076203,8.598522316881803
5058,-48.0,7.9285223168818035
5059,-31.0,7.5750908593767265
5060,12.0,7.515090859376729
5061,8.0,7.595090859376729
5062,15.0,7.60509085937673
5063,16.0,7.665090859376729
5064,7.0,7.785090859376729
5065,15.0,7.825090859376729
5066,10.0,7.785090859376728
5067,15.0,7.821659401871653
5068,6.68629150101524,7.795090859376729
5069,19.0,7.855090859376729
5070,18.0,7.875090859376728
5071,14.0,8.028227944366575
5072,17.0,8.344796486861501
5073,-3.0,8.748334777586297
5074,15.0,8.718334777586298
5075,12.0,8.971471862576145
5076,13.0,9.051471862576143
5077,9.0,9.018040405071067
5078,9.0,9.05460894756599
5079,4.34314575050762,8.998040405071068
5080,7.34314575050762,8.911471862576143
5081,0.0,8.781471862576144
5082,2.0,8.711471862576143
5083,-16.0,8.421471862576142
5084,9.0,8.531471862576142
5085,14.0,8.561471862576143
5086,8.0,8.568040405071068
5087,10.0,8.508040405071068
5088,-8.31370849898476,8.36490332008122
5089,3.3431457505076203,8.268334777586295
5090,15.0,8.418334777586296
5091,18.0,8.71490332008122
5092,12.0,8.774903320081219
5093,3.0,8.654903320081218
5094,5.0,8.584903320081217
5095,12.34314575050762,8.798334777586293
5096,-0.5884572681198961,8.662450204905097
5097,13.0,8.602450204905098
5098,12.0,8.632450204905098
5099,0.0,8.452450204905098
5100,18.0,8.502450204905097
5101,-17.833768785732172,8.284112517047774
5102,7.0,8.394112517047775
5103,14.0,8.344112517047776
5104,3.3431457505076203,8.27754397455285
5105,9.0,8.17754397455285
5106,13.0,8.12754397455285
5107,19.0,8.21754397455285
5108,14.0,8.237543974552851
5109,17.0,8.257543974552851
5110,11.0,8.227543974552852
5111,4.0,8.14754397455285
5112,5.0,8.047543974552852
5113,13.0,8.09754397455285
5114,18.0,8.18754397455285
5115,-2.6568542494923797,8.150975432057926
5116,17.0,8.220975432057928
5117,14.0,8.420975432057928
5118,6.0,8.47097543205793
5119,10.0,8.51097543205793
5120,5.0,8.437543974552852
5121,-1.970562748477139,8.370975432057929
5122,3.3431457505076203,8.244406889563002
5123,13.34314575050762,8.23783834706808
5124,15.0,8.257838347068079
5125,7.0,8.32783834706808
5126,8.0,8.32783834706808
5127,15.0,8.317838347068081
5128,0.41154273188010393,8.181953774386882
5129,-1.0,8.111953774386881
5130,19.0,8.211953774386881
5131,14.0,8.241953774386882
5132,19.0,8.24195377438688
5133,15.0,8.365090859376728
5134,12.34314575050762,8.368522316881803
5135,0.3431457505076203,8.29195377438688
5136,8.0,8.191953774386882
5137,3.0,8.131953774386881
5138,6.0,8.021953774386882
5139,11.0,8.108522316881803
5140,5.0,8.078522316881804
5141,10.0,8.208522316881805
5142,17.0,8.228522316881804
5143,4.0,8.218522316881803
5144,14.0,8.258522316881804
5145,6.0,8.138522316881804
5146,2.3431457505076203,8.095090859376729
5147,12.0,8.025090859376727
5148,13.0,7.965090859376727
5149,-5.0,7.8150908593767285
5150,-34.42222605385207,7.380868598838208
5151,18.0,7.460868598838208
5152,9.0,7.470868598838207
5153,12.0,7.620868598838206
5154,17.0,7.600868598838207
5155,18.0,7.590868598838207
5156,5.34314575050762,7.614300056343284
5157,13.34314575050762,7.724300056343284
5158,9.0,8.294300056343284
5159,-4.0,8.564300056343283
5160,6.34314575050762,8.507731513848361
5161,17.0,8.597731513848363
5162,6.0,8.507731513848363
5163,6.0,8.407731513848361
5164,14.0,8.477731513848363
5165,-6.0,8.267731513848362
5166,16.0,8.327731513848361
5167,12.0,8.29773151384836
5168,7.0,8.300868598838207
5169,12.34314575050762,8.234300056343283
5170,-7.0,7.984300056343285
5171,10.34314575050762,7.94773151384836
5172,17.0,7.94773151384836
5173,5.686291501015241,8.034594428858512
5174,11.0,7.994594428858513
5175,-28.765371804359688,7.5869407108149165
5176,10.34314575050762,7.560372168319992
5177,7.0,7.540372168319993
5178,10.0,7.550372168319992
5179,19.0,7.696940710814916
5180,16.0,7.783509253309839
