episode,reward,moving_avg
103,13.0,12.013627694966011
104,11.0,12.033627694966011
105,14.0,12.163333322450784
106,15.0,12.189901864945709
107,9.34314575050762,12.173333322450784
108,13.0,12.143333322450784
109,3.411542731880104,12.007448749769585
110,18.0,12.007448749769583
111,17.0,11.987448749769582
112,16.0,12.027448749769583
113,17.0,12.007448749769583
114,6.0,11.897448749769584
115,10.0,11.897448749769584
116,17.0,11.984017292264507
117,8.34314575050762,11.957448749769584
118,17.0,12.024017292264507
119,17.0,12.064017292264507
120,11.0,12.034017292264506
121,14.0,12.104017292264508
122,12.0,12.120585834759432
123,12.34314575050762,12.054017292264508
124,14.0,12.124017292264508
125,11.0,12.11058583475943
126,16.0,12.140585834759431
127,13.0,12.180585834759432
128,16.0,12.260585834759432
129,6.34314575050762,12.21401729226451
130,16.0,12.26401729226451
131,16.0,12.350585834759434
132,0.0,12.386860004739129
133,12.0,12.42342854723405
134,14.0,12.499997089728973
135,12.0,12.529997089728973
136,16.0,12.499997089728971
137,7.0,12.409997089728973
138,17.0,12.429997089728975
139,19.0,12.509997089728975
140,18.0,12.549997089728974
141,12.0,12.509997089728973
142,12.34314575050762,12.483428547234048
143,16.0,12.51342854723405
144,10.0,12.46342854723405
145,11.0,12.499997089728971
146,18.0,12.639997089728974
147,19.0,12.659997089728972
148,16.0,12.699997089728972
149,8.34314575050762,12.689997089728973
150,4.686291501015241,12.566860004739127
151,6.0,12.496860004739126
152,14.0,12.629997089728974
153,12.34314575050762,12.58342854723405
154,9.0,12.49342854723405
155,6.0,12.443428547234051
156,12.0,12.383428547234049
157,13.0,12.38342854723405
158,7.0,12.32342854723405
159,7.0,12.20342854723405
160,15.0,12.213428547234052
161,13.0,12.213428547234052
162,6.0,12.083428547234051
163,18.0,12.103428547234053
164,13.0,12.113428547234053
165,12.0,12.113428547234049
166,1.0294372515228591,12.023722919749279
167,17.0,12.02372291974928
168,16.0,12.126860004739127
169,11.34314575050762,12.173428547234051
170,19.0,12.21342854723405
171,11.0,12.35342854723405
172,11.0,12.323428547234048
173,1.3431457505076203,12.346860004739124
174,12.0,12.286860004739125
175,13.0,12.226860004739125
176,17.0,12.226860004739127
177,11.0,12.176860004739126
178,13.0,12.146860004739128
179,-0.5884572681198961,11.970975432057928
180,2.029437251522859,11.871269804573158
181,16.0,11.851269804573159
182,19.0,11.961269804573158
183,7.34314575050762,11.914701262078232
184,17.0,12.011269804573157
185,3.6862915010152406,11.908132719583309
186,11.0,11.83813271958331
187,17.0,11.971269804573156
188,16.0,11.941269804573157
189,14.0,11.991269804573156
190,17.0,12.13783834706808
191,11.34314575050762,12.071269804573156
192,10.0,12.061269804573156
193,9.0,12.031269804573157
194,16.0,12.061269804573156
195,19.0,12.283722919749279
196,13.0,12.32372291974928
197,16.0,12.37372291974928
198,12.0,12.303722919749278
199,15.0,12.283722919749279
200,9.0,12.373722919749278
201,13.34314575050762,12.373722919749277
202,13.0,12.353722919749279
203,9.0,12.313722919749278
204,16.0,12.363722919749279
205,18.0,12.40372291974928
206,4.0,12.293722919749278
207,13.0,12.330291462244203
208,7.68629150101524,12.277154377254355
209,16.0,12.403038949935555
210,16.0,12.383038949935555
211,8.0,12.293038949935555
212,13.0,12.263038949935556
213,15.0,12.243038949935556
214,14.0,12.323038949935556
215,11.0,12.333038949935556
216,10.0,12.263038949935556
217,16.0,12.339607492430478
218,10.0,12.269607492430476
219,16.0,12.259607492430476
220,17.0,12.319607492430478
221,16.0,12.339607492430478
222,18.0,12.399607492430478
223,15.0,12.426176034925401
224,10.0,12.386176034925402
225,19.0,12.4661760349254
226,11.0,12.416176034925401
227,14.0,12.426176034925401
228,16.0,12.426176034925401
229,18.0,12.542744577420326
230,17.0,12.552744577420325
231,15.0,12.542744577420326
232,18.0,12.722744577420325
233,12.0,12.722744577420324
234,16.0,12.742744577420325
235,18.0,12.802744577420325
236,7.68629150101524,12.719607492430479
237,8.0,12.729607492430478
238,13.34314575050762,12.693038949935554
239,12.34314575050762,12.62647040744063
240,14.0,12.586470407440629
241,19.0,12.65647040744063
242,17.0,12.703038949935554
243,16.0,12.703038949935554
244,19.0,12.793038949935552
245,14.0,12.823038949935555
246,17.0,12.813038949935553
247,9.0,12.713038949935555
248,10.34314575050762,12.656470407440631
249,19.0,12.763038949935554
250,14.0,12.856176034925403
251,16.0,12.956176034925402
252,19.0,13.006176034925401
253,18.0,13.062744577420325
254,18.0,13.152744577420325
255,10.0,13.192744577420324
256,16.0,13.232744577420325
257,13.0,13.232744577420327
258,5.686291501015241,13.219607492430479
259,15.0,13.29960749243048
260,10.0,13.249607492430478
261,1.0,13.129607492430477
262,13.34314575050762,13.203038949935555
263,8.0,13.103038949935554
264,7.68629150101524,13.049901864945706
265,13.0,13.059901864945708
266,11.0,13.15960749243048
267,17.0,13.15960749243048
268,16.0,13.159607492430478
269,16.0,13.206176034925402
270,17.0,13.186176034925403
271,2.0,13.096176034925403
272,17.0,13.156176034925402
273,18.0,13.322744577420325
274,18.0,13.382744577420324
275,19.0,13.442744577420324
276,16.0,13.432744577420324
277,8.0,13.402744577420325
278,17.0,13.442744577420326
279,10.0,13.548629150101524
280,3.6862915010152406,13.565197692596449
281,13.34314575050762,13.538629150101523
282,1.3431457505076203,13.3620606076066
283,11.0,13.398629150101524
284,11.34314575050762,13.3420606076066
285,14.0,13.44519769259645
286,13.0,13.46519769259645
287,7.0,13.365197692596448
288,8.0,13.285197692596451
289,6.68629150101524,13.212060607606603
290,14.0,13.1820606076066
291,12.0,13.188629150101523
292,11.34314575050762,13.2020606076066
293,9.0,13.202060607606601
294,14.0,13.1820606076066
295,15.0,13.1420606076066
296,13.0,13.142060607606602
297,18.0,13.162060607606602
298,14.0,13.182060607606601
299,8.0,13.112060607606601
300,6.0,13.082060607606602
301,19.0,13.138629150101526
302,17.0,13.178629150101525
303,12.0,13.208629150101522
304,18.0,13.228629150101524
305,10.34314575050762,13.1520606076066
306,13.0,13.2420606076066
307,5.0,13.162060607606602
308,14.0,13.225197692596451
309,18.0,13.24519769259645
310,16.0,13.24519769259645
311,14.0,13.305197692596451
312,3.0,13.205197692596448
313,14.0,13.19519769259645
314,17.0,13.22519769259645
315,18.0,13.29519769259645
316,1.0294372515228591,13.20549206511168
317,10.0,13.145492065111677
318,14.0,13.185492065111678
319,10.0,13.125492065111679
320,12.0,13.075492065111677
321,15.0,13.065492065111675
322,5.686291501015239,12.942354980121827
323,17.0,12.962354980121829
324,15.0,13.01235498012183
325,9.34314575050762,12.915786437626904
326,19.0,12.995786437626906
327,13.34314575050762,12.989217895131983
328,14.0,12.969217895131981
329,14.0,12.929217895131982
330,10.0,12.859217895131982
331,13.34314575050762,12.842649352637059
332,1.0294372515228591,12.672943725152287
333,12.0,12.672943725152285
334,9.0,12.602943725152285
335,-4.245311517612276,12.380490609976164
336,16.0,12.463627694966013
337,14.0,12.523627694966013
338,17.0,12.560196237460936
339,8.34314575050762,12.520196237460937
340,17.0,12.550196237460936
341,17.0,12.530196237460935
342,16.0,12.520196237460935
343,16.0,12.520196237460937
344,15.0,12.480196237460937
345,16.0,12.500196237460935
346,13.0,12.460196237460938
347,16.0,12.530196237460938
348,9.34314575050762,12.520196237460937
349,19.0,12.520196237460937
350,6.34314575050762,12.443627694966011
351,12.0,12.40362769496601
352,5.686291501015241,12.270490609976163
353,15.0,12.240490609976163
354,12.0,12.180490609976161
355,11.34314575050762,12.193922067481237
356,18.0,12.213922067481239
357,13.0,12.21392206748124
358,15.0,12.307059152471089
359,9.34314575050762,12.250490609976165
360,16.0,12.310490609976165
361,10.0,12.400490609976165
362,7.68629150101524,12.343922067481241
363,4.34314575050762,12.307353524986315
364,18.0,12.410490609976163
365,9.34314575050762,12.373922067481239
366,8.34314575050762,12.347353524986316
367,5.34314575050762,12.230784982491391
368,13.0,12.200784982491392
369,15.0,12.190784982491394
370,10.0,12.120784982491394
371,14.0,12.240784982491393
372,15.0,12.220784982491393
373,15.0,12.190784982491392
374,10.34314575050762,12.11421643999647
375,8.0,12.004216439996469
376,17.0,12.014216439996469
377,12.0,12.054216439996466
378,10.0,11.984216439996468
379,6.0,11.944216439996467
380,17.0,12.077353524986314
381,9.0,12.033922067481239
382,16.0,12.180490609976165
383,5.686291501015241,12.127353524986315
384,11.0,12.123922067481237
385,19.0,12.173922067481238
386,17.0,12.213922067481239
387,19.0,12.333922067481238
388,13.0,12.383922067481238
389,9.34314575050762,12.410490609976163
390,13.0,12.400490609976165
391,7.34314575050762,12.353922067481243
392,14.0,12.380490609976166
393,9.0,12.380490609976166
394,12.34314575050762,12.36392206748124
395,14.0,12.35392206748124
396,12.0,12.343922067481238
397,13.0,12.29392206748124
398,12.0,12.273922067481239
399,12.0,12.313922067481238
400,11.34314575050762,12.367353524986315
401,7.34314575050762,12.25078498249139
402,9.0,12.170784982491393
403,4.34314575050762,12.094216439996469
404,19.0,12.104216439996469
405,9.0,12.09078498249139
406,18.0,12.14078498249139
407,13.0,12.220784982491391
408,8.0,12.160784982491393
409,19.0,12.170784982491393
410,2.029437251522859,12.031079355006622
411,18.0,12.07107935500662
412,19.0,12.23107935500662
413,5.686291501015241,12.147942270016774
414,19.0,12.167942270016772
415,15.0,12.137942270016772
416,14.0,12.267647897501545
417,9.0,12.257647897501545
418,12.34314575050762,12.241079355006622
419,15.0,12.291079355006621
420,16.0,12.33107935500662
421,14.0,12.321079355006622
422,7.0,12.33421643999647
423,19.0,12.354216439996469
424,7.0,12.274216439996469
425,12.0,12.300784982491392
426,12.0,12.230784982491391
427,19.0,12.287353524986314
428,9.0,12.237353524986315
429,15.0,12.247353524986316
430,14.0,12.287353524986317
431,15.0,12.303922067481242
432,13.34314575050762,12.427059152471088
433,5.686291501015241,12.36392206748124
434,15.0,12.42392206748124
435,11.34314575050762,12.579806640162438
436,12.0,12.539806640162437
437,15.0,12.549806640162439
438,13.34314575050762,12.513238097667514
439,11.0,12.539806640162437
440,1.0294372515228591,12.380101012677668
441,15.0,12.360101012677667
442,17.0,12.370101012677669
443,13.0,12.34010101267767
444,15.0,12.34010101267767
445,15.0,12.33010101267767
446,17.0,12.370101012677669
447,11.0,12.320101012677666
448,16.0,12.38666955517259
449,14.0,12.336669555172591
450,15.0,12.423238097667516
451,15.0,12.453238097667516
452,14.0,12.536375182657363
453,18.0,12.566375182657364
454,14.0,12.586375182657365
455,11.0,12.582943725152287
456,18.0,12.582943725152285
457,8.0,12.532943725152286
458,8.0,12.462943725152286
459,15.0,12.51951226764721
460,13.0,12.48951226764721
461,17.0,12.55951226764721
462,19.0,12.672649352637059
463,1.411542731880104,12.643333322450783
464,1.0294372515228591,12.473627694966012
465,17.0,12.550196237460936
466,6.68629150101524,12.533627694966011
467,7.0,12.550196237460936
468,15.0,12.570196237460934
469,13.0,12.550196237460934
470,5.34314575050762,12.503627694966012
471,12.0,12.48362769496601
472,9.0,12.42362769496601
473,12.0,12.393627694966009
474,10.0,12.390196237460932
475,9.34314575050762,12.40362769496601
476,19.0,12.42362769496601
477,13.0,12.433627694966011
478,11.0,12.443627694966011
479,9.34314575050762,12.477059152471087
480,14.0,12.44705915247109
481,18.0,12.537059152471087
482,13.34314575050762,12.510490609976163
483,6.34314575050762,12.517059152471088
484,17.0,12.577059152471087
485,19.0,12.577059152471087
486,12.0,12.527059152471086
487,6.0,12.397059152471087
488,11.0,12.377059152471086
489,6.34314575050762,12.347059152471088
490,12.34314575050762,12.340490609976163
491,13.0,12.397059152471089
492,2.6862915010152406,12.28392206748124
493,10.34314575050762,12.297353524986315
494,11.0,12.283922067481239
495,11.0,12.253922067481238
496,19.0,12.323922067481238
497,9.0,12.283922067481239
498,7.0,12.23392206748124
499,1.0,12.123922067481239
500,11.0,12.120490609976162
501,17.0,12.217059152471087
502,18.0,12.307059152471087
503,19.0,12.45362769496601
504,12.0,12.38362769496601
505,11.0,12.40362769496601
506,13.0,12.353627694966011
507,15.0,12.373627694966011
508,17.0,12.46362769496601
509,10.34314575050762,12.377059152471087
510,18.0,12.536764779955858
511,13.34314575050762,12.490196237460934
512,18.0,12.480196237460934
513,10.34314575050762,12.526764779955858
514,19.0,12.526764779955858
515,15.0,12.526764779955858
516,16.0,12.546764779955858
517,19.0,12.646764779955857
518,15.0,12.673333322450782
519,11.0,12.633333322450781
520,15.0,12.623333322450781
521,18.0,12.663333322450782
522,11.0,12.703333322450783
523,10.34314575050762,12.616764779955858
524,4.34314575050762,12.590196237460932
525,19.0,12.660196237460934
526,18.0,12.720196237460932
527,11.0,12.640196237460932
528,17.0,12.720196237460932
529,1.0294372515228591,12.580490609976163
530,15.0,12.590490609976165
531,18.0,12.620490609976164
532,6.68629150101524,12.553922067481238
533,16.0,12.657059152471087
534,18.0,12.687059152471086
535,12.0,12.69362769496601
536,18.0,12.75362769496601
537,19.0,12.793627694966009
538,11.34314575050762,12.77362769496601
539,18.0,12.843627694966008
540,5.686291501015241,12.890196237460934
541,2.3431457505076203,12.76362769496601
542,6.0,12.65362769496601
543,9.0,12.613627694966011
544,4.0,12.503627694966012
545,16.0,12.513627694966011
546,7.68629150101524,12.420490609976163
547,12.0,12.430490609976163
548,13.0,12.400490609976165
549,6.0,12.320490609976167
550,13.34314575050762,12.30392206748124
551,13.0,12.28392206748124
552,14.0,12.28392206748124
553,13.34314575050762,12.237353524986316
554,15.0,12.247353524986316
555,12.0,12.257353524986316
556,8.0,12.157353524986316
557,14.0,12.217353524986317
558,13.0,12.267353524986317
559,16.0,12.277353524986317
560,15.0,12.297353524986319
561,17.0,12.297353524986317
562,11.34314575050762,12.220784982491391
563,8.0,12.286669555172592
564,11.0,12.386375182657362
565,11.0,12.32637518265736
566,16.0,12.419512267647209
567,5.0,12.39951226764721
568,-23.833768785732175,12.011174579789891
569,19.0,12.07117457978989
570,14.0,12.157743122284813
571,10.34314575050762,12.14117457978989
572,17.0,12.221174579789889
573,8.34314575050762,12.184606037294964
574,15.0,12.234606037294967
575,17.0,12.31117457978989
576,12.34314575050762,12.244606037294965
577,11.0,12.224606037294963
578,14.0,12.254606037294964
579,12.0,12.281174579789887
580,3.3431457505076203,12.174606037294964
581,15.0,12.144606037294965
582,17.0,12.18117457978989
583,14.0,12.257743122284813
584,18.0,12.267743122284813
585,19.0,12.267743122284813
586,11.0,12.257743122284813
587,16.0,12.357743122284813
588,16.0,12.407743122284812
589,12.0,12.464311664779736
590,8.0,12.42088020727466
591,11.0,12.400880207274659
592,15.0,12.524017292264507
593,5.686291501015241,12.477448749769584
594,13.0,12.497448749769584
595,18.0,12.567448749769584
596,16.0,12.537448749769585
597,8.0,12.527448749769585
598,12.0,12.577448749769584
599,12.0,12.687448749769581
600,14.0,12.717448749769583
601,8.0,12.627448749769583
602,19.0,12.637448749769584
603,15.0,12.597448749769585
604,16.0,12.637448749769584
605,2.029437251522859,12.547743122284812
606,-12.176914536239792,12.295973976922415
607,12.0,12.265973976922416
608,15.0,12.245973976922414
609,-5.627416997969519,12.086268349437644
610,19.0,12.096268349437644
611,4.0,12.002836891932567
612,15.0,11.972836891932566
613,7.34314575050762,11.942836891932567
614,11.0,11.862836891932567
615,13.0,11.842836891932567
616,18.0,11.862836891932568
617,5.34314575050762,11.726268349437643
618,1.0,11.586268349437642
619,16.0,11.63626834943764
620,17.0,11.65626834943764
621,5.0,11.526268349437643
622,10.0,11.516268349437642
623,16.0,11.572836891932566
624,17.0,11.69940543442749
625,15.0,11.65940543442749
626,6.68629150101524,11.546268349437643
627,9.0,11.526268349437641
628,18.0,11.536268349437643
629,17.0,11.695973976922414
630,18.0,11.725973976922413
631,19.0,11.735973976922413
632,13.0,11.799111061912262
633,17.0,11.809111061912263
634,15.0,11.779111061912264
635,12.0,11.779111061912262
636,19.0,11.78911106191226
637,17.0,11.76911106191226
638,11.0,11.765679604407184
639,10.34314575050762,11.689111061912259
640,17.0,11.802248146902109
641,19.0,11.968816689397032
642,11.0,12.018816689397033
643,11.0,12.03881668939703
644,16.0,12.158816689397032
645,16.0,12.158816689397032
646,17.0,12.25195377438688
647,15.0,12.281953774386881
648,10.34314575050762,12.255385231891958
649,17.0,12.365385231891958
650,10.34314575050762,12.335385231891959
651,10.0,12.305385231891957
652,10.0,12.265385231891957
653,14.0,12.271953774386882
654,12.0,12.24195377438688
655,12.34314575050762,12.245385231891955
656,19.0,12.355385231891956
657,16.0,12.375385231891956
658,13.0,12.375385231891956
659,8.0,12.295385231891958
660,13.34314575050762,12.278816689397035
661,15.0,12.258816689397035
662,7.0,12.215385231891958
663,9.0,12.225385231891957
664,18.0,12.295385231891958
665,8.34314575050762,12.268816689397033
666,19.0,12.298816689397032
667,18.0,12.428816689397033
668,6.68629150101524,12.734017292264507
669,12.0,12.664017292264505
670,18.0,12.704017292264504
671,10.0,12.70058583475943
672,17.0,12.70058583475943
673,16.0,12.777154377254355
674,12.34314575050762,12.75058583475943
675,15.0,12.730585834759431
676,4.34314575050762,12.65058583475943
677,9.0,12.63058583475943
678,13.0,12.620585834759432
679,6.34314575050762,12.56401729226451
680,16.0,12.690585834759434
681,11.34314575050762,12.654017292264509
682,19.0,12.674017292264507
683,10.0,12.634017292264506
684,19.0,12.644017292264506
685,6.0,12.514017292264507
686,-3.2453115176122767,12.371564177088384
687,16.0,12.371564177088386
688,18.0,12.391564177088384
689,14.0,12.411564177088385
690,10.34314575050762,12.434995634593461
691,18.0,12.504995634593461
692,13.0,12.484995634593462
693,15.0,12.57813271958331
694,17.0,12.61813271958331
695,13.0,12.56813271958331
696,17.0,12.578132719583309
697,11.0,12.60813271958331
698,-13.176914536239792,12.35636357422091
699,16.0,12.39636357422091
700,18.0,12.436363574220909
701,11.34314575050762,12.469795031725987
702,6.0,12.339795031725986
703,18.0,12.369795031725987
704,13.0,12.339795031725988
705,7.34314575050762,12.392932116715837
706,13.0,12.644701262078236
707,15.0,12.674701262078235
708,11.0,12.634701262078233
709,17.0,12.860975432057929
710,11.0,12.780975432057927
711,-0.9705627484771391,12.731269804573156
712,6.34314575050762,12.644701262078232
713,19.0,12.761269804573155
714,13.34314575050762,12.784701262078231
715,6.0,12.714701262078233
716,1.3431457505076203,12.54813271958331
717,18.0,12.674701262078234
718,10.0,12.764701262078233
719,14.0,12.744701262078234
720,17.0,12.744701262078234
721,18.0,12.874701262078233
722,7.34314575050762,12.84813271958331
723,7.68629150101524,12.764995634593463
724,15.0,12.744995634593463
725,15.0,12.744995634593463
726,4.34314575050762,12.721564177088386
727,16.0,12.791564177088386
728,5.686291501015239,12.668427092098536
729,15.0,12.648427092098537
730,14.0,12.608427092098538
731,12.0,12.538427092098537
732,14.0,12.548427092098539
733,9.34314575050762,12.471858549603615
734,16.0,12.481858549603613
735,11.34314575050762,12.47529000710869
736,15.0,12.43529000710869
737,9.0,12.35529000710869
738,12.0,12.365290007108687
739,10.0,12.361858549603612
740,13.34314575050762,12.325290007108688
741,9.0,12.225290007108688
742,15.0,12.265290007108689
743,14.0,12.295290007108688
744,4.34314575050762,12.178721464613767
745,14.0,12.158721464613768
746,12.0,12.108721464613765
747,14.0,12.098721464613766
748,19.0,12.18529000710869
749,18.0,12.195290007108689
750,7.68629150101524,12.168721464613766
751,4.34314575050762,12.11215292211884
752,5.686291501015241,12.069015837128992
753,10.34314575050762,12.03244729463407
754,13.34314575050762,12.045878752139144
755,14.0,12.062447294634069
756,19.0,12.062447294634069
757,7.34314575050762,11.975878752139145
758,9.34314575050762,11.939310209644223
759,18.0,12.039310209644222
760,13.0,12.035878752139148
761,13.34314575050762,12.019310209644223
762,11.0,12.059310209644222
763,14.0,12.109310209644223
764,19.0,12.11931020964422
765,6.0,12.095878752139146
766,15.0,12.055878752139146
767,17.0,12.045878752139146
768,19.0,12.169015837128995
769,14.0,12.189015837128993
770,16.0,12.169015837128994
771,13.0,12.199015837128995
772,13.0,12.159015837128997
773,14.0,12.139015837128998
774,16.0,12.17558437962392
775,17.0,12.19558437962392
776,18.0,12.332152922118842
777,18.0,12.422152922118842
778,15.0,12.442152922118844
779,16.0,12.538721464613767
780,11.0,12.488721464613766
781,13.0,12.505290007108691
782,9.0,12.405290007108691
783,13.0,12.43529000710869
784,1.0294372515228591,12.255584379623922
785,15.0,12.345584379623922
786,18.0,12.558037494800043
787,15.0,12.548037494800042
788,16.0,12.528037494800042
789,15.0,12.538037494800042
790,12.0,12.554606037294965
791,10.0,12.474606037294965
792,17.0,12.514606037294964
793,19.0,12.554606037294963
794,7.0,12.454606037294965
795,16.0,12.484606037294965
796,13.0,12.444606037294966
797,9.34314575050762,12.428037494800042
798,10.0,12.65980664016244
799,6.0,12.55980664016244
800,17.0,12.549806640162439
801,19.0,12.626375182657362
802,18.0,12.746375182657362
803,-0.9705627484771391,12.55666955517259
804,12.0,12.54666955517259
805,19.0,12.663238097667513
806,10.0,12.633238097667512
807,14.0,12.623238097667516
808,11.0,12.623238097667514
809,12.0,12.573238097667513
810,6.0,12.523238097667516
811,18.0,12.712943725152286
812,13.34314575050762,12.782943725152284
813,5.686291501015241,12.649806640162438
814,17.0,12.686375182657361
815,16.0,12.786375182657363
816,5.686291501015241,12.829806640162438
817,14.0,12.789806640162439
818,14.0,12.82980664016244
819,19.0,12.879806640162439
820,10.0,12.809806640162439
821,18.0,12.809806640162439
822,13.0,12.866375182657363
823,7.0,12.859512267647212
824,2.0,12.72951226764721
825,10.0,12.67951226764721
826,14.0,12.776080810142135
827,12.0,12.736080810142134
828,12.0,12.79921789513198
829,17.0,12.819217895131981
830,17.0,12.849217895131982
831,5.0,12.779217895131982
832,6.34314575050762,12.702649352637058
833,16.0,12.769217895131984
834,19.0,12.799217895131983
835,13.0,12.815786437626906
836,16.0,12.825786437626906
837,15.0,12.885786437626907
838,4.686291501015241,12.81264935263706
839,10.34314575050762,12.816080810142134
840,7.0,12.752649352637057
841,14.0,12.80264935263706
842,18.0,12.832649352637059
843,18.0,12.872649352637058
844,4.34314575050762,12.872649352637058
845,11.0,12.842649352637057
846,7.0,12.792649352637056
847,15.0,12.802649352637058
848,13.0,12.74264935263706
849,12.0,12.682649352637059
850,16.0,12.765786437626906
851,7.0,12.792354980121829
852,8.0,12.815492065111677
853,16.0,12.8720606076066
854,13.0,12.868629150101526
855,15.0,12.878629150101526
856,2.029437251522859,12.708923522616756
857,11.0,12.745492065111678
858,16.0,12.8120606076066
859,11.34314575050762,12.745492065111677
860,17.0,12.785492065111674
861,18.0,12.832060607606598
862,15.0,12.872060607606599
863,16.0,12.8920606076066
864,14.0,12.842060607606602
865,10.34314575050762,12.885492065111677
866,17.0,12.905492065111677
867,6.0,12.795492065111677
868,13.0,12.735492065111677
869,12.34314575050762,12.718923522616754
870,10.0,12.658923522616753
871,14.0,12.668923522616753
872,1.6862915010152406,12.555786437626905
873,15.0,12.565786437626906
874,9.0,12.495786437626906
875,3.411542731880104,12.359901864945707
876,12.0,12.299901864945705
877,5.686291501015239,12.176764779955858
878,15.0,12.176764779955857
879,14.0,12.156764779955859
880,8.0,12.12676477995586
881,2.0,12.01676477995586
882,16.0,12.086764779955859
883,8.34314575050762,12.040196237460936
884,12.0,12.149901864945706
885,15.0,12.149901864945706
886,11.0,12.079901864945706
887,17.0,12.099901864945705
888,9.0,12.029901864945705
889,18.0,12.059901864945704
890,6.34314575050762,12.003333322450782
891,19.0,12.093333322450782
892,16.0,12.083333322450782
893,3.686291501015239,11.930196237460935
894,10.34314575050762,11.963627694966009
895,14.0,11.943627694966011
896,19.0,12.003627694966012
897,15.0,12.060196237460936
898,13.34314575050762,12.09362769496601
899,12.34314575050762,12.157059152471087
900,14.0,12.127059152471087
901,11.34314575050762,12.050490609976162
902,-5.245311517612276,11.818037494800041
903,13.0,11.957743122284814
904,1.6862915010152406,11.854606037294966
905,11.0,11.774606037294966
906,7.68629150101524,11.75146895230512
907,18.0,11.791468952305118
908,17.0,11.851468952305117
909,-4.627416997969522,11.685194782325423
910,14.0,11.765194782325423
911,12.0,11.705194782325423
912,6.34314575050762,11.635194782325422
913,10.0,11.67833186731527
914,2.0,11.528331867315268
915,8.34314575050762,11.451763324820346
916,18.0,11.574900409810194
917,11.0,11.544900409810191
918,15.0,11.554900409810193
919,0.0,11.364900409810193
920,15.0,11.414900409810194
921,16.0,11.394900409810194
922,16.0,11.424900409810194
923,12.34314575050762,11.47833186731527
924,19.0,11.64833186731527
925,3.029437251522859,11.578626239830498
926,7.34314575050762,11.512057697335575
927,18.0,11.572057697335575
928,19.0,11.642057697335575
929,4.0,11.512057697335573
930,15.0,11.492057697335573
931,12.0,11.562057697335574
932,19.0,11.688626239830496
933,13.34314575050762,11.662057697335571
934,0.02943725152286092,11.4723520698508
935,6.34314575050762,11.405783527355878
936,14.0,11.385783527355878
937,-3.6274169979695223,11.199509357376185
938,13.0,11.282646442366035
939,9.0,11.269214984860957
940,7.0,11.269214984860955
941,12.0,11.249214984860956
942,12.0,11.189214984860953
943,13.0,11.139214984860955
944,16.0,11.255783527355877
945,12.0,11.265783527355877
946,5.686291501015241,11.25264644236603
947,13.0,11.23264644236603
948,6.0,11.16264644236603
949,18.0,11.222646442366033
950,19.0,11.252646442366032
951,10.0,11.282646442366032
952,17.0,11.372646442366031
953,7.0,11.282646442366032
954,15.0,11.302646442366031
955,5.686291501015241,11.209509357376183
956,5.0,11.239214984860956
957,9.34314575050762,11.222646442366031
958,11.0,11.17264644236603
959,17.0,11.229214984860954
960,16.0,11.219214984860955
961,-0.3137084989847594,11.036077899871108
962,16.0,11.046077899871108
963,11.0,10.996077899871109
964,14.0,10.996077899871109
965,9.0,10.98264644236603
